agent_id,age,born_in_us,city,detailed_race,ethnicity,family_income_at_16,family_structure_at_16,fathers_highest_degree,first_name,highest_degree_received,hispanic_origin,last_name,marital_status,military_service_duration,mothers_highest_degree,mothers_work_history,party_identification,political_views,race,religion,religion_at_16,residence_at_16,same_residence_since_16,sex,speak_other_language,state,street_address,total_wealth,us_citizenship_status,work_status
2856,22,Yes,Charleston,White,Poland,Average,"Divorce, separated",High school,Nathan,High school,Not Hispanic,Nicholas,Never married,No active duty,High school,Yes,"Independent, close to republican",Slightly conservative,White,None,Catholic,South Atlantic,"Same state, different city",Male,No,SC,123 Oakwood Drive,"Less than $5,000",A U.S. citizen,In school
2871,22,Yes,Springfield,White,Other European,Average,Lived with parents,High school,James,High school,Not Hispanic,Richardson,Never married,No active duty,High school,Yes,Not very strong republican,"Moderate, middle of the road",White,Christian,Christian,East North Central,"Same state, different city",Male,No,OH,1234 Main Street,"Less than $5,000",A U.S. citizen,Working full time
2990,22,Yes,Denver,Black or African American,Nigeria,Average,Parent died,High school,Angela,High school,Not Hispanic,Brown,Never married,No active duty,Graduate,Yes,Not very strong democrat,"Moderate, middle of the road",Black,Protestant,Protestant,Mountain,Same city,Female,No,CO,1234 Elmwood Ave,"$20,000 to $40,000",A U.S. citizen,Working full time
3484,22,Yes,Jacksonville,Black or African American,Other North America,Far below average,"Divorce, separated",High school,Lauren,High school,Not Hispanic,Crawford,Never married,No active duty,High school,Yes,"Independent, close to democrat",Liberal,Black,None,Protestant,South Atlantic,Different state,Female,No,FL,1243 Elmwood Drive,"Less than $5,000",A U.S. citizen,Working full time
0230,18,Yes,Raleigh,Hispanic or Latino,Puerto Rico,Above average,Lived with parents,Graduate,Isabella,High school,Not Hispanic,Rodriguez,Never married,No active duty,Graduate,Yes,Not very strong democrat,Extremely liberal,White,None,None,South Atlantic,Same city,Female,Yes,NC,123 Elm Street,"Less than $5,000",A U.S. citizen,Working part time
1331,18,Yes,San Francisco,Asian,China,Above average,Lived with parents,Graduate,Nina,High school,Not Hispanic,Huang,Never married,No active duty,Graduate,Yes,Strong democrat,Liberal,Other,None,None,Pacific,Same city,Female,Yes,CA,1234 Pacific Horizon Lane,"Less than $5,000",A U.S. citizen,In school
2272,18,Yes,Seattle,Asian,Pakistan,Above average,Lived with parents,Graduate,Zain,High school,Not Hispanic,Kumar,Never married,No active duty,Bachelor's,No,Not very strong democrat,Liberal,Other,Muslim/Islam,Muslim/Islam,Pacific,"Same state, different city",Male,Yes,WA,1234 Cedar Lane,"Less than $5,000",A U.S. citizen,In school
1602,19,Yes,Boise,White,Ireland,Average,Lived with parents,Graduate,Darren,High school,Not Hispanic,Taylor,Never married,No active duty,Graduate,Yes,Not very strong republican,Slightly conservative,White,Protestant,Protestant,Mountain,"Same state, different city",Male,No,ID,1234 Aspen Drive,"$5,000 to $20,000",A U.S. citizen,"Unemployed, laid off, looking for work"
1947,19,Yes,Madison,White,Finland,Average,Lived with parents,Graduate,Lauren,High school,Not Hispanic,Anderson,Never married,No active duty,Bachelor's,Yes,Strong democrat,Extremely liberal,White,None,Protestant,East North Central,Same city,Female,No,WI,124 Elmwood Avenue,"$5,000 to $20,000",A U.S. citizen,Working part time
2089,19,Yes,Los Angeles,White,Other Middle East,Average,Lived with parents,Graduate,Omar,High school,Not Hispanic,Iskander,Never married,No active duty,Graduate,Yes,"Independent (neither, no response)","Moderate, middle of the road",Other,Jewish,Jewish,Pacific,Same city,Male,Yes,CA,1234 Pacific Way,"$20,000 to $40,000",A U.S. citizen,In school
0368,20,Yes,Tuscaloosa,White,Germany,Above average,Lived with parents,Graduate,Erin,High school,Not Hispanic,Schmidt,Never married,No active duty,Graduate,Yes,"Independent, close to republican",Conservative,White,Protestant,Protestant,East South Central,Same city,Female,No,AL,123 College Ave,"Less than $5,000",A U.S. citizen,In school
1422,20,Yes,Boulder,Black or African American,Egypt,Below average,Parent died,Graduate,Jerome,High school,Not Hispanic,Hossain,Married,No active duty,Bachelor's,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,Buddhism,Muslim/Islam,Mountain,"Same state, different city",Male,Yes,CO,1234 Aspen Ridge Lane,"$75,000 to $100,000",A U.S. citizen,Working full time
3360,20,Yes,Raleigh,White,England & Wales,Above average,Lived with parents,Graduate,Brian,High school,Not Hispanic,Martin,Never married,No active duty,Graduate,Yes,"Independent, close to democrat",Slightly liberal,White,None,Protestant,South Atlantic,Same city,Male,No,NC,123 Hillsborough St,"Less than $5,000",A U.S. citizen,In school
0587,21,No,Minneapolis,Hispanic or Latino,Mexico,Average,Lived with parents,Graduate,Jessica,High school,Not Hispanic,Gonzalez,Never married,No active duty,Graduate,Yes,"Independent, close to democrat",Liberal,Other,None,Catholic,West North Central,Same city,Female,Yes,MN,123 Oakwood Avenue,"Less than $5,000",A U.S. citizen,In school
1782,21,Yes,Madison,White,Israel,Above average,Lived with parents,Graduate,Logan,High school,Not Hispanic,Johnson,Never married,No active duty,Bachelor's,No,Not very strong democrat,Slightly liberal,White,Protestant,Orthodox-Christian,East North Central,"Same state, different city",Male,No,WI,123 Oakwood Avenue,"$20,000 to $40,000",A U.S. citizen,In school
2431,21,Yes,Minneapolis,Asian,China,Far above average,Lived with parents,Graduate,Lucas,High school,Not Hispanic,Huang,Never married,No active duty,Graduate,Yes,Other party,Extremely liberal,Other,None,None,West North Central,Different state,Male,No,MN,123 Elmwood Avenue,"$20,000 to $40,000",A U.S. citizen,Working part time
2473,21,Yes,Chicago,White,England & Wales,Above average,Lived with parents,Graduate,Meghan,High school,Not Hispanic,Wilson,Never married,No active duty,Bachelor's,Yes,Strong democrat,Liberal,White,Protestant,Protestant,East North Central,"Same state, different city",Female,No,IL,123 Lake Shore Drive,"$5,000 to $20,000",A U.S. citizen,Working part time
2682,21,No,Birmingham,Black or African American,Other Africa,Average,Lived with parents,Graduate,Marcus,High school,Not Hispanic,Johnson,Never married,No active duty,Graduate,Yes,Not very strong democrat,Extremely conservative,Black,Protestant,Protestant,East South Central,"Same state, different city",Male,No,AL,123 Elm Street,"Less than $5,000",A U.S. citizen,Working part time
2744,21,Yes,Chicago,White,Italy,Far above average,Lived with parents,Graduate,Maria,High school,Not Hispanic,Marino,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,Slightly liberal,White,None,Catholic,East North Central,Same city,Female,No,IL,123 Lakeside Drive,"$20,000 to $40,000",A U.S. citizen,Working part time
0771,22,Yes,Philadelphia,Black or African American,Other Caribbean,Below average,Lived with parents,Graduate,Jerome,High school,Not Hispanic,Williams,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,Liberal,Black,None,Catholic,Middle Atlantic,Same city,Male,No,PA,123 Elm Street,"Less than $5,000",A U.S. citizen,In school
0576,18,Yes,Tulsa,White,Ireland,Above average,Lived with parents,Bachelor's,Erin,High school,Not Hispanic,Mccloud,Never married,No active duty,Bachelor's,No,Not very strong republican,Conservative,White,None,None,West South Central,Same city,Female,No,OK,123 Elm Street,"Less than $5,000",A U.S. citizen,Keeping house
2265,18,Yes,Lexington,White,Italy,Above average,Lived with parents,Bachelor's,Angela,High school,Not Hispanic,Gentry,Never married,No active duty,Graduate,No,Not very strong democrat,Slightly liberal,White,Other,Catholic,East South Central,Same city,Female,No,KY,123 Maplewood Lane,"Less than $5,000",A U.S. citizen,In school
0325,19,Yes,Boise,Native American or Alaska Native,American Indian,Above average,Lived with parents,Bachelor's,Mason,High school,Not Hispanic,Araya,Never married,No active duty,Graduate,Yes,Strong democrat,Liberal,Other,None,None,Mountain,Same city,Male,No,ID,1234 Aspen St,"Less than $5,000",A U.S. citizen,Working part time
0987,19,Yes,Philadelphia,Black or African American,England & Wales,Above average,Lived with parents,Bachelor's,Justin,High school,Not Hispanic,Griffith,Never married,No active duty,Associate/junior college,Yes,"Independent, close to republican",Slightly conservative,Black,Protestant,Protestant,Middle Atlantic,Same city,Male,No,PA,123 Elmwood Ave,"$40,000 to $75,000",A U.S. citizen,Working full time
1644,19,Yes,Charleston,White,Other European,Above average,Lived with parents,Bachelor's,Eric,High school,Not Hispanic,Collins,Never married,No active duty,Bachelor's,Yes,"Independent, close to republican",Slightly conservative,White,None,Catholic,South Atlantic,Same city,Male,No,SC,1423 Magnolia Grove Lane,"$40,000 to $75,000",A U.S. citizen,In school
2993,19,No,Atlanta,Asian,Bangladesh,Below average,Lived with parents,Bachelor's,Adnan,High school,Not Hispanic,Rahman,Never married,No active duty,High school,Yes,Not very strong democrat,"Moderate, middle of the road",Other,Muslim/Islam,Muslim/Islam,South Atlantic,Same city,Male,Yes,GA,123 Elm Street,"Less than $5,000",A U.S. citizen,In school
0349,20,Yes,Ann Arbor,Asian,Syria,Above average,Lived with parents,Bachelor's,Marissa,High school,Not Hispanic,Haddad,Never married,No active duty,Less than high school,Yes,Not very strong democrat,"Moderate, middle of the road",Other,Orthodox-Christian,Orthodox-Christian,East North Central,"Same state, different city",Female,Yes,MI,123 Cedar Avenue,"$20,000 to $40,000",A U.S. citizen,In school
0612,20,Yes,Miami,White,Venezuela,Average,Lived with parents,Bachelor's,Angel,High school,Not Hispanic,Gonzalez,Never married,No active duty,Bachelor's,No,"Independent, close to democrat","Moderate, middle of the road",White,Catholic,Catholic,South Atlantic,Same city,Male,Yes,FL,123 Elm Street,"Less than $5,000",A U.S. citizen,Working part time
0825,20,Yes,Philadelphia,White,Scotland,Above average,Lived with parents,Bachelor's,Joshua,High school,Not Hispanic,Lawson,Never married,No active duty,Graduate,Yes,Strong democrat,Liberal,White,None,None,Middle Atlantic,Same city,Male,No,PA,123 Elm Street,"$20,000 to $40,000",A U.S. citizen,Keeping house
1004,20,Yes,Des Moines,White,Germany,Below average,Lived with parents,Bachelor's,Jessica,High school,Not Hispanic,Schaefer,Never married,No active duty,High school,Yes,Not very strong democrat,Liberal,White,None,Protestant,West North Central,"Same state, different city",Female,No,IA,123 Elm Street,"Less than $5,000",A U.S. citizen,"Unemployed, laid off, looking for work"
1200,20,Yes,Chicago,Asian,South Korea,Above average,Lived with parents,Bachelor's,Jin,High school,Not Hispanic,Kim,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,Slightly liberal,Other,Protestant,Protestant,East North Central,Same city,Male,No,IL,123 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Working full time
1549,20,Yes,Madison,White,Germany,Below average,"Divorce, separated",Bachelor's,Hannah,High school,Not Hispanic,Moore,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,Liberal,White,None,Protestant,East North Central,"Same state, different city",Female,No,WI,123 Maple St,"Less than $5,000",A U.S. citizen,Working part time
3098,20,Yes,Peoria,White,Italy,Average,Lived with parents,Bachelor's,Carla,High school,Not Hispanic,Romano,Never married,No active duty,Bachelor's,Yes,Not very strong republican,Slightly conservative,White,Catholic,Catholic,East North Central,Same city,Female,No,IL,1234 Elmwood Avenue,"$20,000 to $40,000",A U.S. citizen,In school
0707,21,Yes,Boulder,White,Ireland,Above average,Lived with parents,Bachelor's,Ryan,High school,Not Hispanic,Morgan,Never married,No active duty,Graduate,No,Not very strong democrat,Liberal,White,None,Protestant,Mountain,"Same state, different city",Male,No,CO,123 Aspen Lane,"Less than $5,000",A U.S. citizen,In school
0745,21,Yes,Eugene,White,Turkey,Above average,Lived with parents,Bachelor's,Nicholas,High school,Not Hispanic,Aguirre,Never married,No active duty,Graduate,Yes,"Independent, close to republican",Slightly conservative,White,None,None,Pacific,Same city,Male,Yes,OR,1234 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Working part time
1669,21,Yes,Philadelphia,White,Germany,Average,Lived with parents,Bachelor's,Cynthia,High school,Not Hispanic,Schwartz,Never married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Slightly liberal,White,Protestant,Protestant,Middle Atlantic,Same city,Female,No,PA,123 Elm Street,"Less than $5,000",A U.S. citizen,Working part time
2136,21,Yes,Charleston,White,Ireland,Average,"Other (left home before 16, e.g., for school)",Bachelor's,Kathleen,High school,Not Hispanic,Cox,Never married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Liberal,White,None,Catholic,South Atlantic,Same city,Female,No,SC,123 Elm Street,"Less than $5,000",A U.S. citizen,Working part time
2601,21,Yes,Raleigh,Hispanic or Latino,Puerto Rico,Below average,Lived with parents,Bachelor's,Elena,High school,Not Hispanic,Garcia,Never married,No active duty,Bachelor's,Yes,"Independent, close to democrat","Moderate, middle of the road",White,Protestant,Catholic,South Atlantic,"Same state, different city",Female,Yes,NC,123 Oak Street,"Less than $5,000",A U.S. citizen,In school
0415,22,Yes,Cleveland,White,Ireland,Far below average,Lived with parents,Bachelor's,Brian,High school,Not Hispanic,Johnson,Never married,No active duty,High school,Yes,Not very strong republican,"Moderate, middle of the road",White,Catholic,Catholic,East North Central,Same city,Male,No,OH,1245 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Working part time
