agent_id,age,born_in_us,city,detailed_race,ethnicity,family_income_at_16,family_structure_at_16,fathers_highest_degree,first_name,highest_degree_received,hispanic_origin,last_name,marital_status,military_service_duration,mothers_highest_degree,mothers_work_history,party_identification,political_views,race,religion,religion_at_16,residence_at_16,same_residence_since_16,sex,speak_other_language,state,street_address,total_wealth,us_citizenship_status,work_status
0695,58,Yes,Eugene,White,England & Wales,Average,Lived with parents,High school,Debra,High school,Not Hispanic,Harrington,Married,No active duty,Less than high school,No,"Independent, close to republican",Conservative,White,None,None,Pacific,Same city,Female,No,OR,1234 Evergreen Terrace,"$40,000 to $75,000",A U.S. citizen,Working part time
0879,58,Yes,Worcester,White,Poland,Far below average,Parent died,High school,Matthew,High school,Not Hispanic,Kaczmarek,Married,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",White,Protestant,Catholic,New England,"Same state, different city",Male,No,MA,42 Elm Street,"Less than $5,000",A U.S. citizen,Working full time
1258,58,Yes,Boise,White,Germany,Far above average,Lived with parents,High school,Brian,High school,Not Hispanic,Miller,Divorced,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Protestant,Protestant,Mountain,Different state,Male,No,ID,1234 Aspen Avenue,"Less than $5,000",A U.S. citizen,Working part time
2094,58,Yes,Fresno,Hispanic or Latino,Mexico,Below average,"Divorce, separated",High school,Miguel,High school,Not Hispanic,Martinez,Never married,No active duty,High school,Yes,Strong democrat,"Moderate, middle of the road",Other,None,Catholic,Pacific,"Same state, different city",Male,Yes,CA,123 Elm Street,"Less than $5,000",A U.S. citizen,"Unemployed, laid off, looking for work"
2105,58,Yes,Little Rock,White,France,Below average,Parent died,High school,Mary,High school,Not Hispanic,Chandler,Divorced,No active duty,Less than high school,No,"Independent, close to republican","Moderate, middle of the road",White,None,Catholic,West South Central,Same city,Female,Yes,AR,123 Oakwood Lane,"$40,000 to $75,000",A U.S. citizen,Working full time
2329,58,Yes,Evanston,White,Germany,Average,Lived with parents,High school,Susan,High school,Not Hispanic,Peterson,Never married,No active duty,Graduate,Yes,Not very strong democrat,Slightly liberal,White,Protestant,Protestant,East North Central,"Same state, different city",Female,No,IL,2450 Briarwood Avenue,"$75,000 to $100,000",A U.S. citizen,Retired
2350,58,Yes,Evanston,White,Germany,Average,Lived with parents,High school,Raymond,High school,Not Hispanic,Miller,Married,No active duty,High school,Yes,Strong democrat,Liberal,White,Protestant,Protestant,East North Central,"Same state, different city",Male,No,IL,1234 Elmwood Drive,"$250,000 to $500,000",A U.S. citizen,Working part time
2586,58,Yes,Atlanta,Black or African American,Other Africa,Below average,Lived with parents,High school,James,High school,Not Hispanic,Jackson,Married,"Yes, less than 2 years",High school,Yes,Strong democrat,Slightly liberal,Black,Protestant,Protestant,South Atlantic,Same city,Male,No,GA,123 Elm Street,"Less than $5,000",A U.S. citizen,Working full time
2686,58,Yes,Naperville,White,Norway,Average,Lived with parents,High school,Judith,High school,Not Hispanic,Olson,Married,No active duty,High school,Yes,Strong republican,Slightly conservative,White,Protestant,Protestant,East North Central,"Same state, different city",Female,No,IL,7820 Lake Shore Drive,"$75,000 to $100,000",A U.S. citizen,Keeping house
3087,58,Yes,Des Moines,White,Germany,Average,Lived with parents,High school,Donna,High school,Not Hispanic,Hoffman,Married,No active duty,High school,Yes,Strong republican,"Moderate, middle of the road",White,Catholic,Catholic,West North Central,Same city,Female,No,IA,123 Elm Street,"$40,000 to $75,000",A U.S. citizen,Keeping house
3157,58,Yes,Charleston,White,Other North America,Below average,"Other (left home before 16, e.g., for school)",High school,Richard,High school,Not Hispanic,Williams,Divorced,No active duty,High school,Yes,Strong republican,Extremely conservative,White,Protestant,Protestant,South Atlantic,"Same state, different city",Male,No,SC,1022 Elmwood Avenue,"$20,000 to $40,000",A U.S. citizen,Working full time
3244,58,Yes,Bozeman,White,England & Wales,Above average,Lived with parents,High school,Shirley,High school,Not Hispanic,Burgess,Married,No active duty,High school,Yes,Strong republican,Conservative,White,Protestant,None,Mountain,Different state,Female,No,MT,1245 Aspen Drive,"$40,000 to $75,000",A U.S. citizen,Other
3342,58,Yes,Salem,White,Germany,Average,"Divorce, separated",High school,Linda,High school,Not Hispanic,Zimmer,Widowed,No active duty,High school,Yes,Not very strong republican,Conservative,White,Protestant,Protestant,Pacific,"Same state, different city",Female,No,OR,4527 Oakridge Drive,"$20,000 to $40,000",A U.S. citizen,Other
0179,59,Yes,Milwaukee,White,Germany,Average,Lived with parents,High school,Linda,High school,Not Hispanic,Schmidtke,Never married,No active duty,High school,Yes,"Independent, close to republican","Moderate, middle of the road",White,None,Catholic,East North Central,Same city,Female,No,WI,1234 Elmwood Avenue,"$100,000 to $150,000",A U.S. citizen,Working full time
0196,59,Yes,Charleston,White,Ireland,Average,Lived with parents,High school,William,High school,Not Hispanic,Collins,Married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Protestant,Protestant,South Atlantic,Same city,Male,No,SC,742 Evergreen Terrace,"$20,000 to $40,000",A U.S. citizen,Working part time
0274,59,Yes,Newark,Black or African American,Other Africa,Average,"Divorce, separated",High school,Regina,High school,Not Hispanic,Harris,Separated,No active duty,High school,Yes,Strong democrat,"Moderate, middle of the road",Black,None,Protestant,Middle Atlantic,Different state,Female,No,NJ,123 Elmwood Avenue,"$40,000 to $75,000",A U.S. citizen,Working part time
0442,59,Yes,Hoboken,Hispanic or Latino,Puerto Rico,Average,Parent died,High school,Carlos,High school,Not Hispanic,Hernandez,Married,"Yes, more than 4 years",Graduate,Yes,Strong democrat,Liberal,Other,Catholic,Catholic,Middle Atlantic,"Same state, different city",Male,No,NJ,123 Maple Avenue,"$500,000 to $1 million",A U.S. citizen,Working full time
0478,59,Yes,Eugene,White,Germany,Below average,Lived with parents,High school,Barbara,High school,Not Hispanic,Henderson,Married,No active duty,Less than high school,Yes,Strong republican,Conservative,White,Protestant,Protestant,Pacific,"Same state, different city",Female,No,OR,1234 Maple Avenue,"$40,000 to $75,000",A U.S. citizen,Working part time
0934,59,Yes,Philadelphia,Black or African American,Nigeria,Average,Lived with parents,High school,Patricia,High school,Not Hispanic,Johnson,Widowed,No active duty,Bachelor's,Yes,Strong democrat,"Moderate, middle of the road",Black,Protestant,Protestant,Middle Atlantic,Different state,Female,No,PA,123 Maple Avenue,"$75,000 to $100,000",A U.S. citizen,Working full time
1328,59,Yes,Austin,White,Ireland,Above average,Lived with parents,High school,Kevin,High school,Not Hispanic,Oconnor,Married,No active duty,High school,Yes,"Independent (neither, no response)",Conservative,White,Protestant,Protestant,West South Central,Same city,Male,No,TX,1234 Maplewood Drive,"$100,000 to $150,000",A U.S. citizen,Retired
1383,59,Yes,Cleveland,White,England & Wales,Far below average,Lived with parents,High school,George,High school,Not Hispanic,Woodford,Married,No active duty,Less than high school,Yes,"Independent, close to republican",Slightly conservative,White,None,Protestant,East North Central,Same city,Male,No,OH,123 Elm Street,"Less than $5,000",A U.S. citizen,Retired
1459,59,Yes,Cleveland,White,Germany,Average,Lived with parents,High school,John,High school,Not Hispanic,Schurle,Never married,No active duty,High school,Yes,Strong republican,Conservative,White,Protestant,Protestant,East North Central,Same city,Male,No,OH,123 Oakwood Drive,"$20,000 to $40,000",A U.S. citizen,"Unemployed, laid off, looking for work"
1881,59,Yes,Bloomington,White,French Canada,Above average,Lived with parents,High school,Debra,High school,Not Hispanic,Laplante,Married,No active duty,High school,Yes,Strong republican,Slightly conservative,White,None,Catholic,East North Central,"Same state, different city",Female,Yes,IL,123 Maple Avenue,"$40,000 to $75,000",A U.S. citizen,Working full time
2087,59,Yes,Harrisburg,White,American only,Average,Lived with parents,High school,Margaret,High school,Not Hispanic,Johnson,Married,No active duty,High school,Yes,Strong republican,Extremely conservative,White,Protestant,Protestant,Middle Atlantic,"Same state, different city",Female,No,PA,123 Liberty Ave,"$40,000 to $75,000",A U.S. citizen,Working part time
2198,59,Yes,Charleston,Black or African American,Nigeria,Average,Lived with parents,High school,Charles,High school,Not Hispanic,Robinson,Married,No active duty,Less than high school,Yes,Not very strong democrat,"Moderate, middle of the road",Black,Protestant,Protestant,South Atlantic,"Same state, different city",Male,No,SC,789 Oak Street,"$150,000 to $250,000",A U.S. citizen,Working full time
2599,59,Yes,Springfield,White,Ireland,Below average,Parent died,High school,Elaine,High school,Not Hispanic,Collins,Widowed,"Yes, less than 2 years",High school,No,"Independent, close to democrat","Moderate, middle of the road",White,None,Protestant,East North Central,"Same state, different city",Female,No,IL,123 Maple Avenue,"Less than $5,000",A U.S. citizen,Keeping house
2646,59,Yes,San Diego,White,Other North America,Average,Lived with parents,High school,Susan,High school,Not Hispanic,Taylor,Divorced,No active duty,High school,No,Strong republican,"Moderate, middle of the road",White,None,None,Pacific,"Same state, different city",Female,No,CA,1234 Pine Street,"$100,000 to $150,000",A U.S. citizen,Working full time
2840,59,Yes,New Brunswick,Hispanic or Latino,Puerto Rico,Above average,Lived with parents,High school,Michael,High school,Not Hispanic,Rodriguez,Never married,No active duty,Less than high school,No,"Independent, close to republican","Moderate, middle of the road",White,Protestant,Protestant,Middle Atlantic,Different state,Male,Yes,NJ,742 Evergreen Terrace,"$75,000 to $100,000",A U.S. citizen,Other
2911,59,Yes,Cary,White,Germany,Above average,Lived with parents,High school,Susan,High school,Not Hispanic,Collins,Divorced,No active duty,High school,Yes,"Independent, close to republican","Moderate, middle of the road",White,Protestant,Protestant,South Atlantic,"Same state, different city",Female,No,NC,123 Coventry Lane,"$250,000 to $500,000",A U.S. citizen,Working full time
0138,60,Yes,Columbus,Black or African American,Saudi Arabia,Average,Lived with parents,High school,Linda,High school,Not Hispanic,Johnson,Married,No active duty,High school,Yes,Strong republican,Extremely conservative,Black,Protestant,Protestant,East North Central,Same city,Female,Yes,OH,123 Elm Street,"$40,000 to $75,000",A U.S. citizen,Retired
0224,60,Yes,Boise,White,England & Wales,Far below average,"Divorce, separated",High school,Martha,High school,Not Hispanic,Johnson,Never married,No active duty,Less than high school,Yes,Strong democrat,"Moderate, middle of the road",White,None,Catholic,Mountain,"Same state, different city",Female,Yes,ID,1023 Juniper Lane,"Less than $5,000",A U.S. citizen,Retired
0258,60,Yes,San Francisco,Asian,Japan,Average,Lived with parents,High school,Tamiko,High school,Not Hispanic,Sato,Widowed,No active duty,High school,Yes,"Independent, close to republican","Moderate, middle of the road",Other,Buddhism,Buddhism,Pacific,Same city,Female,No,CA,1234 Kearny Street,"Less than $5,000",A U.S. citizen,Keeping house
0470,60,Yes,Birmingham,White,Other European,Average,Lived with parents,High school,Linda,High school,Not Hispanic,Hutchinson,Divorced,No active duty,High school,Yes,"Independent, close to democrat","Moderate, middle of the road",White,Protestant,Protestant,East South Central,Same city,Female,No,AL,123 Elm Street,"$40,000 to $75,000",A U.S. citizen,"Unemployed, laid off, looking for work"
0889,60,No,Des Moines,White,Belgium,Far below average,Lived with parents,High school,Jeanette,High school,Not Hispanic,Holland,Married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,None,None,Foreign,Different state,Female,No,IA,123 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Working full time
1066,60,Yes,San Francisco,White,Italy,Average,Lived with parents,High school,Angela,High school,Not Hispanic,Cruz,Married,No active duty,High school,Yes,Not very strong republican,"Moderate, middle of the road",White,None,Catholic,Pacific,"Same state, different city",Female,No,CA,123 Pacific Avenue,"$75,000 to $100,000",A U.S. citizen,Retired
1242,60,Yes,Des Moines,White,Czechoslovakia,Average,Lived with parents,High school,Nancy,High school,Not Hispanic,Miller,Never married,No active duty,Less than high school,Yes,"Independent, close to republican","Moderate, middle of the road",White,Catholic,Catholic,West North Central,"Same state, different city",Female,Yes,IA,1234 Elm Street,"$40,000 to $75,000",A U.S. citizen,"Unemployed, laid off, looking for work"
1247,60,Yes,Evanston,White,Ireland,Average,Lived with parents,High school,Margaret,High school,Not Hispanic,Collins,Married,No active duty,High school,Yes,Not very strong democrat,"Moderate, middle of the road",White,Catholic,Catholic,East North Central,Different state,Female,No,IL,123 Maple Lane,"$40,000 to $75,000",A U.S. citizen,Other
1293,60,No,Bellevue,White,England & Wales,Average,Lived with parents,High school,Robert,High school,Not Hispanic,Johnson,Married,No active duty,High school,Yes,"Independent (neither, no response)",Slightly conservative,White,Catholic,Protestant,Pacific,"Same state, different city",Male,No,WA,742 Evergreen Terrace,"$500,000 to $1 million",A U.S. citizen,Working full time
1375,60,Yes,Charleston,Native American or Alaska Native,American Indian,Far below average,Lived with parents,High school,Naomi,High school,Not Hispanic,Crawford,Married,No active duty,High school,No,"Independent (neither, no response)",Conservative,Other,Protestant,Catholic,South Atlantic,"Same state, different city",Female,No,SC,342 Oakwood Drive,"$20,000 to $40,000",A U.S. citizen,Working full time
